name,color,price_old,price_new,image,warranty,condition,accessories,CPU,RAM,capacity,battery
Điện thoại realme Note 60 6GB/128GB,Màu: Đen,2.700.000₫,3.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/04/6_46174141_realmenote606128gbden_1743736790040.jpg,Chính hãng đến 29/03/2026,Có trầy xước,"Ốp lưng,Hộp,Cáp Type C - Type A,Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,6 GB,128 GB,5000 mAh
Điện thoại realme Note 60 6GB/128GB,Màu: Xanh,2.700.000₫,3.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/09/0_46224614_realmenote606128gbxanh_1744183769639.jpg,Chính hãng đến 30/03/2026,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Ốp lưng,Hộp,Cáp Type C - Type A,Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,6 GB,128 GB,5000 mAh
Điện thoại realme Note 60 6GB/128GB,Màu: Đen,2.700.000₫,3.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/31/0_46162746_realmenote606128gbden_1743432026965.jpg,Chính hãng đến 27/03/2026,Có trầy xước,"Hộp, Cây lấy sim, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,6 GB,128 GB,5000 mAh
Điện thoại realme Note 60 6GB/128GB,Màu: Đen,2.700.000₫,3.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/03/0_46170668_realmenote606128gbden_1743663095616.jpg,Chính hãng đến 30/03/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,6 GB,128 GB,5000 mAh
Điện thoại realme Note 60 6GB/128GB,Màu: Đen,2.700.000₫,3.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/14/0_46219583_realmenote606128gbden_1744633140648.jpg,Chính hãng đến 31/03/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,6 GB,128 GB,5000 mAh
Điện thoại realme Note 60 6GB/128GB,Màu: Đen,2.720.000₫,3.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/19/0_46269660_realmenote606128gbden_1745073849708.jpg,Chính hãng đến 18/04/2026,Có trầy xước,"Sách hướng dẫn,Ốp lưng,Hộp,Cáp Type C - Type A,Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,6 GB,128 GB,5000 mAh
Điện thoại realme Note 60 6GB/128GB,Màu: Đen,2.720.000₫,3.790.000₫,https://cdnv2.tgdd.vn/posimageused/posused/2025/04/18/0_46265784_realmenote606128gbden_1744983332485.jpg,Chính hãng đến 17/04/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,6 GB,128 GB,5000 mAh
Điện thoại realme Note 60 6GB/128GB,Màu: Đen,2.720.000₫,3.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/09/0_46218751_realmenote606128gbden_1744183759198.jpg,Chính hãng đến 08/04/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,6 GB,128 GB,5000 mAh
Điện thoại realme Note 60 6GB/128GB,Màu: Đen,2.720.000₫,3.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/24/0_46288465_realmenote606128gbden_1745472788870.jpg,Chính hãng đến 18/04/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,6 GB,128 GB,5000 mAh
Điện thoại realme Note 60 6GB/128GB,Màu: Xanh,2.720.000₫,3.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/26/5_46283360_realmenote606128gbxanh_1745628921819.jpg,Chính hãng đến 21/04/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,6 GB,128 GB,5000 mAh
